# Time-averaged data for fix myat1
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11]
50000 200
42 3.1125 0 0 0.0588927 0.000765625 7.92786 0.0124063 0 0 0.179649 0.0269105
43 3.1875 0 0 0.321216 0.00502604 5.58104 0.0183281 0.000395985 2.08333e-05 0.192112 0.0370178
44 3.2625 0 0 1.14626 0.0209531 2.96591 0.021625 0.00888274 0.000510417 0.197583 0.0479079
45 3.3375 0 0 2.92277 0.0634531 3.04903 0.0251719 0.0579713 0.00385417 0.20393 0.0596704
46 3.4125 0 0 5.11896 0.141271 5.62311 0.0320104 0.199607 0.0158906 0.206335 0.0721126
47 3.4875 0 0 7.72784 0.263969 10.165 0.0449219 0.32616 0.0364323 0.21829 0.0858606
48 3.5625 0 0 11.1522 0.448734 19.7266 0.0710677 0.351644 0.0595417 0.230904 0.101035
49 3.6375 0 0 15.4071 0.714854 35.5477 0.120187 0.409434 0.0875937 0.248906 0.118089
50 3.7125 0 0 18.905 1.05499 59.8498 0.206333 0.585064 0.129349 0.26408 0.136936
51 3.7875 0 0 20.8841 1.44608 81.9888 0.329161 0.796312 0.1885 0.277845 0.157574
52 3.8625 0 0 21.6166 1.86707 82.5731 0.457812 0.93498 0.260729 0.28613 0.179679
53 3.9375 0 0 21.8512 2.30931 47.6501 0.534964 1.04126 0.344323 0.290854 0.203029
54 4.0125 0.145524 0.000239583 20.358 2.73718 20.556 0.569526 1.14108 0.439453 0.296843 0.227776
55 4.0875 0.713356 0.00145833 15.7081 3.07978 13.758 0.593531 1.19676 0.54299 0.302721 0.253966
56 4.1625 2.87499 0.00655208 10.6343 3.32031 11.0128 0.613458 1.26246 0.656255 0.302628 0.281117
57 4.2375 6.39921 0.0183021 7.77038 3.50245 9.28775 0.630875 1.37277 0.783896 0.305155 0.30949
58 4.3125 9.65676 0.0366667 6.65677 3.66406 7.89216 0.646203 1.44107 0.922672 0.313777 0.339707
59 4.3875 8.63093 0.0536562 6.29372 3.82221 6.95624 0.660188 1.41731 1.06395 0.320844 0.371689
60 4.4625 6.19478 0.0662708 6.16169 3.98239 7.39307 0.675562 1.41209 1.20956 0.325169 0.405219
61 4.5375 3.99281 0.0746771 6.16083 4.14797 7.74658 0.692219 1.38128 1.35682 0.332754 0.440694
62 4.6125 2.42758 0.0799583 6.05269 4.31607 7.34903 0.708547 1.29224 1.49918 0.335947 0.477703
63 4.6875 2.87441 0.0864167 6.04378 4.48943 7.28144 0.725255 1.26317 1.6429 0.33169 0.515442
64 4.7625 4.07807 0.095875 5.8887 4.66378 7.90707 0.743984 1.23825 1.78832 0.330294 0.554234
65 4.8375 5.141 0.108177 5.74913 4.83941 8.48857 0.764729 1.22568 1.93684 0.334135 0.594722
66 4.9125 6.02786 0.123052 5.75315 5.02065 9.00221 0.787417 1.20926 2.08795 0.335695 0.636671
67 4.9875 5.84793 0.137927 5.9027 5.21232 9.38712 0.811802 1.19601 2.24201 0.340214 0.680492
68 5.0625 3.63292 0.147448 6.22649 5.42063 8.91839 0.835672 1.18411 2.39915 0.346713 0.726504
69 5.1375 3.05291 0.155688 6.84645 5.65652 8.4993 0.859099 1.18664 2.56132 0.354703 0.774981
70 5.2125 2.66199 0.163083 7.36967 5.91791 8.42168 0.882995 1.22781 2.73406 0.36354 0.826127
71 5.2875 2.43033 0.170031 7.4241 6.18885 9.3868 0.910401 1.22493 2.91139 0.373966 0.880265
72 5.3625 2.71353 0.17801 7.43628 6.468 9.61516 0.939276 1.17995 3.08709 0.385081 0.937604
73 5.4375 3.26626 0.187885 7.02137 6.73899 10.3335 0.971182 1.15249 3.26353 0.395426 0.998142
74 5.5125 5.03852 0.203542 6.54695 6.9987 11.464 1.00756 1.11592 3.43912 0.408505 1.06242
75 5.5875 6.52911 0.224385 6.24497 7.25321 12.1679 1.04723 1.10427 3.61764 0.423757 1.13092
76 5.6625 8.73692 0.253031 6.04629 7.50628 11.854 1.08693 1.10442 3.801 0.436802 1.20345
77 5.7375 9.24031 0.284135 6.04973 7.76625 10.9461 1.12456 1.13229 3.99401 0.451262 1.28037
78 5.8125 8.56619 0.313729 6.0068 8.03117 8.77744 1.15553 1.12955 4.19161 0.465833 1.36186
79 5.8875 7.91438 0.341781 5.9032 8.29828 8.23582 1.18534 1.13163 4.39472 0.47739 1.44754
80 5.9625 8.61627 0.373104 5.66798 8.56132 7.83915 1.21444 1.14993 4.60641 0.485941 1.537
81 6.0375 9.03792 0.406792 5.5033 8.82318 7.3829 1.24255 1.1357 4.82077 0.497363 1.63087
82 6.1125 9.54274 0.44325 5.36491 9.08484 6.6155 1.26836 1.07976 5.02966 0.508623 1.72928
83 6.1875 10.7523 0.485344 5.16384 9.34292 6.08093 1.29267 1.03769 5.23537 0.522157 1.83279
84 6.2625 11.6002 0.531865 5.08637 9.60332 5.75558 1.31624 0.98885 5.43619 0.539285 1.9423
85 6.3375 11.0305 0.577167 4.96402 9.86358 5.51957 1.3394 0.945674 5.63286 0.558556 2.05847
86 6.4125 9.11419 0.61549 4.88933 10.126 4.59072 1.35911 0.920405 5.82883 0.578394 2.18162
87 6.4875 8.28022 0.651125 4.81372 10.3905 4.09296 1.3771 0.925321 6.03049 0.593627 2.31099
88 6.5625 6.85966 0.681333 4.66865 10.653 3.34911 1.39216 0.945749 6.24139 0.607758 2.44652
89 6.6375 6.70321 0.711531 4.51955 10.9129 3.13914 1.4066 0.985341 6.46617 0.618481 2.58761
90 6.7125 7.15791 0.74451 4.36333 11.1695 3.10923 1.42123 0.997155 6.69882 0.620212 2.73231
91 6.7875 7.75903 0.781062 4.14186 11.4186 3.30721 1.43715 1.06338 6.95249 0.621597 2.8806
92 6.8625 7.65742 0.817937 4.11384 11.6715 3.50749 1.4544 1.11677 7.22482 0.627088 3.03351
93 6.9375 6.51912 0.850021 4.08175 11.928 3.42481 1.47161 1.16966 7.51631 0.633598 3.19141
94 7.0125 6.68701 0.883646 4.21195 12.1983 3.52841 1.48973 1.22269 7.82765 0.6424 3.35499
95 7.0875 5.87498 0.913823 4.27157 12.4784 3.38166 1.50747 1.2754 8.15939 0.657083 3.5259
96 7.1625 5.60565 0.943229 4.33089 12.7685 3.35204 1.52543 1.30344 8.50563 0.671913 3.70439
97 7.2375 5.27226 0.971469 4.3915 13.0687 3.10869 1.54243 1.35074 8.87199 0.685415 3.89029
98 7.3125 5.43138 1.00117 4.41038 13.3766 3.28029 1.56075 1.40884 9.26208 0.692393 4.082
99 7.3875 5.35152 1.03103 4.4974 13.697 3.26154 1.57934 1.50191 9.68651 0.700848 4.28006
100 7.4625 5.53535 1.06255 4.55941 14.0284 3.34229 1.59878 1.59403 10.1462 0.705627 4.48353
101 7.5375 6.11427 1.09807 4.57216 14.3675 3.65095 1.62044 1.67071 10.6377 0.710593 4.69257
102 7.6125 5.65335 1.13157 4.48877 14.7071 3.79968 1.64343 1.68117 11.1421 0.714798 4.90706
103 7.6875 5.7987 1.16661 4.40891 15.0472 3.79004 1.66682 1.69891 11.662 0.719849 5.12734
104 7.7625 6.07772 1.20406 4.24493 15.3811 3.94229 1.69163 1.70897 12.1952 0.726505 5.35402
105 7.8375 6.06146 1.24214 4.12835 15.7121 4.37872 1.71972 1.69586 12.7346 0.734787 5.58773
106 7.9125 6.1033 1.28121 4.00432 16.0394 4.62669 1.74997 1.68881 13.2821 0.740181 5.82768
107 7.9875 5.83913 1.3193 3.9503 16.3684 4.85212 1.7823 1.68291 13.8381 0.74562 6.074
108 8.0625 5.99271 1.35914 3.95044 16.7036 4.97326 1.81606 1.60739 14.3791 0.747873 6.32573
109 8.1375 5.26279 1.39477 3.93055 17.0434 4.87825 1.84979 1.55828 14.9134 0.751022 6.58324
110 8.2125 4.52367 1.42597 3.94203 17.3904 4.67272 1.8827 1.49074 15.434 0.754232 6.84664
111 8.2875 3.72727 1.45215 3.93868 17.7436 4.16518 1.91258 1.46996 15.9568 0.759817 7.11686
112 8.3625 3.53106 1.4774 3.92991 18.1023 3.65719 1.93929 1.48834 16.4957 0.76703 7.39461
113 8.4375 3.2296 1.50091 3.85358 18.4604 3.35427 1.96422 1.49133 17.0455 0.775466 7.68047
114 8.5125 3.60172 1.52759 3.79263 18.8192 3.02356 1.9871 1.50319 17.6095 0.782268 7.97399
115 8.5875 3.93968 1.5573 3.72927 19.1782 2.80529 2.00871 1.5264 18.1923 0.788063 8.27491
116 8.6625 4.49352 1.59178 3.62999 19.5338 2.68979 2.02979 1.527 18.7857 0.792613 8.58288
117 8.7375 4.85972 1.62972 3.57923 19.8905 2.6118 2.05061 1.52949 19.3903 0.795143 8.89721
118 8.8125 5.48569 1.67328 3.46883 20.2421 2.70818 2.07257 1.49985 19.9934 0.800931 9.21928
119 8.8875 5.83844 1.72044 3.43928 20.5967 2.99542 2.09728 1.44033 20.5825 0.809201 9.55024
120 8.9625 5.61178 1.76653 3.39363 20.9526 3.20192 2.12414 1.40116 21.1653 0.81827 9.89059
121 9.0375 5.93685 1.81611 3.38243 21.3132 3.22289 2.15163 1.41936 21.7656 0.828333 10.2409
122 9.1125 5.74874 1.86493 3.34255 21.6755 3.28717 2.18014 1.42292 22.3774 0.842343 10.6031
123 9.1875 5.35839 1.91118 3.34336 22.0439 3.44525 2.21051 1.42558 23.0005 0.853533 10.9761
124 9.2625 5.17104 1.95654 3.42096 22.427 3.30888 2.24015 1.44121 23.6407 0.863577 11.3598
125 9.3375 4.96913 2.00084 3.39711 22.8137 3.23249 2.26958 1.43165 24.287 0.874225 11.7545
126 9.4125 4.95004 2.04569 3.41678 23.2088 3.15303 2.29876 1.41241 24.935 0.885033 12.1605
127 9.4875 4.4692 2.08682 3.41036 23.6096 3.13108 2.32819 1.39754 25.5864 0.898388 12.5792
128 9.5625 3.80447 2.1224 3.41851 24.0176 3.07725 2.35757 1.38697 26.2431 0.909997 13.0101
129 9.6375 3.43071 2.15498 3.43261 24.4338 3.20137 2.38863 1.37303 26.9034 0.92226 13.4536
130 9.7125 3.17383 2.18559 3.3784 24.8498 3.3784 2.42191 1.35608 27.5658 0.935378 13.9105
131 9.7875 3.08071 2.21577 3.38834 25.2735 3.86099 2.46053 1.3693 28.245 0.946911 14.3802
132 9.8625 2.9136 2.24475 3.35243 25.6992 4.145 2.50264 1.35921 28.9296 0.959271 14.8633
133 9.9375 2.95231 2.27456 3.3244 26.1277 4.29529 2.54693 1.35842 29.6242 0.973263 15.361
134 10.0125 2.8554 2.30383 3.30782 26.5606 4.49088 2.59395 1.3556 30.3279 0.984665 15.8722
135 10.0875 2.83413 2.33332 3.25191 26.9926 4.65078 2.64337 1.34606 31.0371 0.994973 16.3964
136 10.1625 2.54289 2.36018 3.28078 27.4349 4.89291 2.69614 1.38766 31.7792 1.00163 16.932
137 10.2375 2.51063 2.38708 3.24206 27.8784 5.04752 2.75139 1.43259 32.5567 1.0069 17.4785
138 10.3125 2.75108 2.417 3.23255 28.3272 5.13381 2.8084 1.47478 33.3688 1.0064 18.0327
139 10.3875 2.56044 2.44525 3.2079 28.779 5.11449 2.86603 1.49995 34.2068 1.00857 18.5962
140 10.4625 2.79653 2.47655 3.21131 29.2379 4.9052 2.9221 1.56629 35.0946 1.01273 19.1702
141 10.5375 3.09907 2.51174 3.21542 29.7039 4.6883 2.97647 1.59968 36.0143 1.02095 19.7572
142 10.6125 3.18295 2.5484 3.24382 30.1808 4.39465 3.02816 1.6377 36.9694 1.02988 20.3578
143 10.6875 3.26241 2.5865 3.25518 30.6662 3.97777 3.0756 1.68386 37.9653 1.04022 20.973
144 10.7625 3.70784 2.63042 3.17694 31.1466 3.70422 3.12041 1.74378 39.0112 1.0504 21.603
145 10.8375 4.17536 2.68056 3.16244 31.6314 3.38348 3.16191 1.78993 40.0997 1.05965 22.2475
146 10.9125 4.92743 2.74056 3.14157 32.1198 3.4632 3.20498 1.84464 41.2372 1.06719 22.9055
147 10.9875 5.84428 2.81271 3.11224 32.6102 3.51069 3.24924 1.86564 42.4034 1.07165 23.5754
148 11.0625 5.98923 2.88766 3.13598 33.1112 3.46651 3.29354 1.85258 43.5773 1.07751 24.2582
149 11.1375 6.04927 2.96439 3.13911 33.6195 3.4437 3.33815 1.82681 44.7507 1.08112 24.9526
150 11.2125 5.94917 3.04086 3.12959 34.1331 3.35772 3.38223 1.81455 45.9319 1.08644 25.6598
151 11.2875 5.51377 3.1127 3.09582 34.648 3.20677 3.4249 1.79707 47.1175 1.09256 26.3806
152 11.3625 5.42228 3.18428 3.05867 35.1635 2.87446 3.46366 1.78356 48.3098 1.10042 27.1163
153 11.4375 4.95815 3.2506 3.03531 35.6818 2.7797 3.50163 1.77511 49.5122 1.10376 27.8639
154 11.5125 4.87377 3.31666 3.01642 36.2037 2.7071 3.5391 1.7494 50.7128 1.10678 28.6235
155 11.5875 4.51499 3.37865 2.95943 36.7224 2.68257 3.57671 1.73255 51.9173 1.10755 29.3935
156 11.6625 4.33877 3.43899 2.90386 37.238 2.79522 3.61642 1.73657 53.1404 1.11002 30.1753
157 11.7375 4.14745 3.49742 2.83898 37.7485 2.93989 3.65871 1.74372 54.3843 1.11398 30.9699
158 11.8125 4.25848 3.55818 2.77674 38.2543 2.9445 3.70162 1.7242 55.63 1.12177 31.7804
159 11.8875 4.16455 3.61835 2.74616 38.7609 2.99111 3.74576 1.71618 56.8858 1.13204 32.6088
160 11.9625 4.17229 3.67941 2.74568 39.2738 2.86206 3.78853 1.7276 58.1659 1.14018 33.4536
161 12.0375 4.50221 3.74611 2.6595 39.7768 2.69915 3.82937 1.72023 59.4566 1.14994 34.3164
162 12.1125 4.31192 3.8108 2.67946 40.29 2.64951 3.86997 1.70824 60.7543 1.16125 35.1986
163 12.1875 4.32691 3.87652 2.61805 40.7976 2.80604 3.91349 1.69088 62.0548 1.17004 36.0985
164 12.2625 4.50652 3.94581 2.60258 41.3085 2.79869 3.95744 1.68001 63.3628 1.17968 37.017
165 12.3375 4.58842 4.01723 2.61971 41.829 2.93777 4.00414 1.65631 64.6683 1.18917 37.9542
166 12.4125 4.55827 4.08904 2.60192 42.3523 2.82954 4.04967 1.62388 65.9638 1.19752 38.9096
167 12.4875 4.50825 4.16093 2.64066 42.8898 2.96229 4.09791 1.60107 67.2565 1.20684 39.884
168 12.5625 4.49525 4.23347 2.64043 43.4338 3.0547 4.14825 1.59525 68.5601 1.21467 40.8766
169 12.6375 4.55686 4.30789 2.67793 43.992 3.06633 4.19939 1.60963 69.8912 1.22077 41.8862
170 12.7125 4.48876 4.38206 2.67405 44.5562 3.06605 4.25114 1.60829 71.237 1.2281 42.9138
171 12.7875 4.55525 4.45823 2.66996 45.1261 2.98414 4.30209 1.61128 72.6013 1.23472 43.9593
172 12.8625 4.77259 4.53897 2.66392 45.7014 2.86684 4.35163 1.60624 73.9773 1.24345 45.0245
173 12.9375 4.59204 4.61756 2.62245 46.2744 2.76546 4.39996 1.59718 75.3616 1.25181 46.1094
174 13.0125 4.517 4.69577 2.57694 46.844 2.64325 4.4467 1.60569 76.7694 1.26156 47.2155
175 13.0875 4.62239 4.77673 2.60382 47.4261 2.53151 4.49198 1.59329 78.1825 1.27573 48.3469
176 13.1625 4.50224 4.85649 2.57123 48.0077 2.55888 4.53828 1.57266 79.5933 1.28764 49.5021
177 13.2375 4.30196 4.93357 2.56306 48.5939 2.448 4.58308 1.57026 81.0181 1.29834 50.6801
178 13.3125 4.46746 5.01453 2.56018 49.1862 2.45539 4.62852 1.57186 82.4605 1.30735 51.8798
179 13.3875 4.34934 5.09424 2.57516 49.7887 2.35087 4.67252 1.5859 83.9323 1.31688 53.1019
180 13.4625 4.33474 5.17457 2.57352 50.3975 2.34566 4.71692 1.60208 85.4357 1.32574 54.3461
181 13.5375 4.37522 5.25656 2.55004 51.0076 2.24872 4.75995 1.67004 87.0205 1.33441 55.6123
182 13.6125 4.43105 5.34052 2.57934 51.6315 2.22804 4.80307 1.72923 88.6797 1.34355 56.9014
183 13.6875 4.44189 5.42561 2.56759 52.2594 2.25001 4.84709 1.75403 90.3812 1.35179 58.2128
184 13.7625 4.19945 5.50695 2.58063 52.8975 2.19843 4.89057 1.75163 92.0991 1.35966 59.5463
185 13.8375 4.08808 5.58699 2.57476 53.541 2.10981 4.93276 1.80225 93.886 1.36444 60.8991
186 13.9125 3.85465 5.66328 2.60189 54.1984 2.07166 4.97464 1.84263 95.7327 1.37064 62.2728
187 13.9875 3.50519 5.73341 2.57139 54.8552 1.99802 5.01546 1.87894 97.6362 1.37783 63.6686
188 14.0625 3.36126 5.80137 2.54698 55.5126 2.02997 5.05738 1.89299 99.5746 1.38545 65.0873
189 14.1375 3.21356 5.86705 2.5227 56.1708 2.04193 5.1 1.93245 101.575 1.39471 66.5307
190 14.2125 3.0819 5.93071 2.52232 56.8359 2.24488 5.14735 1.97685 103.642 1.40308 67.9982
191 14.2875 2.76568 5.98844 2.50982 57.5047 2.27048 5.19576 2.0233 105.781 1.40865 69.4871
192 14.3625 2.75662 6.04658 2.46008 58.1671 2.35684 5.24653 2.03415 107.954 1.41326 70.9967
193 14.4375 2.5658 6.10127 2.45955 58.8364 2.34797 5.29764 2.03266 110.147 1.41662 72.5256
194 14.5125 2.53112 6.15578 2.43679 59.5063 2.46821 5.35192 2.03364 112.365 1.42157 74.0759
195 14.5875 2.66697 6.21381 2.44135 60.1845 2.61868 5.41011 2.04107 114.614 1.4231 75.644
196 14.6625 2.75443 6.27436 2.46133 60.8752 2.68846 5.47047 2.03289 116.877 1.42591 77.2313
197 14.7375 2.7865 6.33625 2.46691 61.5746 2.75761 5.53302 2.01486 119.143 1.42874 78.8381
198 14.8125 3.01418 6.40387 2.45189 62.2769 2.83205 5.59791 2.02033 121.438 1.43355 80.4668
199 14.8875 3.02847 6.47251 2.4608 62.9888 2.83779 5.66359 2.00767 123.742 1.43718 82.1161
200 14.9625 2.94813 6.54 2.47624 63.7125 2.71807 5.72714 2.00352 126.065 1.44091 83.7865
600000 200
1 0.0375 0 0 0 0 0 0 0 0 0 0
2 0.1125 0 0 0 0 0 0 0 0 0 0
3 0.1875 0 0 0 0 0 0 0 0 0 0
4 0.2625 0 0 0 0 0 0 0 0 0 0
5 0.3375 0 0 0 0 0 0 0 0 0 0
6 0.4125 0 0 0 0 0 0 0 0 0 0
7 0.4875 0 0 0 0 0 0 0 0 0 0
8 0.5625 0 0 0 0 0 0 0 0 0 0
9 0.6375 0 0 0 0 0 0 0 0 0 0
10 0.7125 0 0 0 0 0 0 0 0 0 0
11 0.7875 0 0 0 0 0 0 0 0 0 0
12 0.8625 0 0 0 0 0 0 0 0 0 0
13 0.9375 0 0 0 0 0 0 0 0 0 0
14 1.0125 0 0 0 0 0 0 0 0 0 0
15 1.0875 0 0 0 0 0 0 0 0 0 0
16 1.1625 0 0 0 0 0 0 0 0 0 0
17 1.2375 0 0 0 0 0 0 0 0 0 0
18 1.3125 0 0 0 0 0 0 0 0 0 0
19 1.3875 0 0 0 0 0 0 0 0 0 0
20 1.4625 0 0 0 0 0 0 0 0 0 0
21 1.5375 0 0 0 0 0 0 0 0 0 0
22 1.6125 0 0 0 0 0 0 0 0 0 0
23 1.6875 0 0 0 0 0 0 0 0 0 0
24 1.7625 0 0 0 0 0 0 0 0 0 0
25 1.8375 0 0 0 0 0 0 0 0 0 0
26 1.9125 0 0 0 0 0 0 0 0 0 0
27 1.9875 0 0 0 0 0 0 0 0 0 0
28 2.0625 0 0 0 0 0 0 0 0 0 0
29 2.1375 0 0 0 0 0 0 0 0 0 0
30 2.2125 0 0 0 0 0 0 0 0 0 0
31 2.2875 0 0 0 0 0 0 0 0 0 0
32 2.3625 0 0 0 0 0 0 0 0 0 0
33 2.4375 0 0 0 0 0 0 0 0 0 0
34 2.5125 0 0 0 0 0 0 0 0 0 0
35 2.5875 0 0 0 0 0 0 0 0 2.89594e-05 1.00402e-06
36 2.6625 0 0 0 0 0 0 0 0 0.000841043 3.18775e-05
37 2.7375 0 0 0 0 0 0 0 0 0.00827934 0.000353163
38 2.8125 0 0 0 0 0 0 0 0 0.0315249 0.00164445
39 2.8875 0 0 0 0 0.00598145 5.20833e-06 0 0 0.0705086 0.00468863
40 2.9625 0 0 0.000454595 5.20833e-06 0.267075 0.00025 0 0 0.110879 0.00972766
41 3.0375 0 0 0.00864849 0.000109375 4.22695 0.00432292 0 0 0.141383 0.0164824
42 3.1125 0 0 0.0724833 0.00102604 9.42077 0.0138542 0 0 0.16088 0.024553
43 3.1875 0 0 0.464939 0.00719271 5.35524 0.0195365 0.00108896 5.72917e-05 0.177032 0.0338668
44 3.2625 0 0 1.43188 0.0270885 1.56495 0.021276 0.0185215 0.00107813 0.192442 0.0444735
45 3.3375 0 0 3.1649 0.0731094 1.66555 0.0232135 0.10899 0.00736458 0.201597 0.0561015
46 3.4125 0 0 5.26217 0.153104 3.94432 0.0280104 0.223014 0.0208125 0.210181 0.0687756
47 3.4875 0 0 7.25055 0.268224 8.42639 0.0387135 0.350308 0.042875 0.218476 0.0825353
48 3.5625 0 0 9.88186 0.431943 18.6774 0.0634687 0.43478 0.0714479 0.228795 0.0975713
49 3.6375 0 0 13.4067 0.66351 34.3566 0.110943 0.533344 0.10799 0.243139 0.11423
50 3.7125 0 0 17.4886 0.978167 57.6389 0.193906 0.668478 0.155698 0.256958 0.132569
51 3.7875 0 0 20.4889 1.36185 81.5403 0.316063 0.768756 0.212802 0.266986 0.152401
52 3.8625 0 0 21.9375 1.78909 80.7044 0.441802 0.869785 0.279995 0.276821 0.173786
53 3.9375 0.0328522 5.20833e-05 22.3422 2.24127 48.9497 0.521057 0.947516 0.356062 0.284095 0.196593
54 4.0125 0.0506169 0.000135417 20.9054 2.68065 20.2958 0.555182 1.11009 0.448609 0.291178 0.220868
55 4.0875 0.225591 0.000520833 16.4921 3.04034 12.0565 0.576219 1.26846 0.558349 0.293698 0.246277
56 4.1625 1.65797 0.00345833 11.1084 3.29159 10.3163 0.594885 1.39128 0.683172 0.29588 0.272823
57 4.2375 4.93556 0.0125208 7.82104 3.47492 9.43217 0.612573 1.54104 0.826458 0.298966 0.300621
58 4.3125 6.66607 0.0251979 6.36779 3.62952 8.09597 0.628297 1.58196 0.978802 0.301289 0.329635
59 4.3875 7.53552 0.0400312 5.96045 3.7793 7.01064 0.642391 1.48173 1.1265 0.305584 0.360096
60 4.4625 7.6629 0.0556354 6.04348 3.9364 5.85284 0.654563 1.32183 1.2628 0.311676 0.392234
61 4.5375 5.51671 0.06725 6.29048 4.10547 6.41431 0.668354 1.20922 1.39172 0.318097 0.426147
62 4.6125 4.18483 0.0763542 6.24229 4.27883 6.50747 0.682813 1.17636 1.52131 0.325798 0.462039
63 4.6875 4.79377 0.087125 6.28601 4.45914 6.14201 0.696906 1.20764 1.65871 0.330644 0.499658
64 4.7625 5.16496 0.0991042 6.22293 4.64339 5.9303 0.710953 1.23346 1.80358 0.329451 0.538351
65 4.8375 6.2728 0.114115 6.11416 4.83016 6.64721 0.727198 1.25504 1.95566 0.332341 0.578622
66 4.9125 5.70282 0.128188 6.21458 5.02594 7.52044 0.746151 1.28336 2.11603 0.334875 0.620468
67 4.9875 4.58661 0.139854 6.32037 5.23117 8.64329 0.768604 1.21283 2.27224 0.33968 0.664221
68 5.0625 3.71639 0.149594 6.60837 5.45226 9.08964 0.792932 1.14227 2.42383 0.344663 0.70996
69 5.1375 2.84449 0.157271 6.82891 5.68755 9.24946 0.818427 1.16233 2.58269 0.348144 0.757541
70 5.2125 2.66199 0.164667 7.02355 5.93666 9.54506 0.84551 1.21001 2.75292 0.358494 0.807977
71 5.2875 3.03883 0.173354 6.97385 6.19117 10.4464 0.87601 1.23273 2.93138 0.367182 0.861133
72 5.3625 3.50351 0.183656 6.88268 6.44954 11.1431 0.909474 1.25222 3.11784 0.3816 0.917954
73 5.4375 3.94157 0.195573 6.63569 6.70565 11.7352 0.945708 1.2141 3.30371 0.395454 0.978496
74 5.5125 5.31341 0.212083 6.38664 6.95899 12.2682 0.984641 1.18229 3.48974 0.408648 1.0428
75 5.5875 6.37575 0.232437 6.19397 7.21142 12.4299 1.02517 1.15244 3.67605 0.423224 1.11121
76 5.6625 7.79651 0.258 6.0489 7.4646 11.7529 1.06452 1.13278 3.86412 0.433485 1.18319
77 5.7375 8.04272 0.285073 5.91967 7.71898 11.5809 1.10433 1.09614 4.05096 0.443622 1.2588
78 5.8125 8.25261 0.313583 5.93701 7.98082 10.4824 1.14132 1.08194 4.24024 0.453228 1.33809
79 5.8875 8.45219 0.343542 5.93497 8.24937 9.70773 1.17646 1.06329 4.43108 0.462506 1.4211
80 5.9625 8.75381 0.375365 5.81881 8.51941 9.27006 1.21087 1.06924 4.62792 0.475379 1.50862
81 6.0375 9.31179 0.410073 5.69321 8.79031 8.0889 1.24167 1.06078 4.82814 0.489724 1.60105
82 6.1125 9.66543 0.447 5.59376 9.06314 6.59949 1.26742 1.07263 5.03565 0.50272 1.69831
83 6.1875 10.5022 0.488115 5.4942 9.33772 6.09917 1.2918 1.05823 5.24544 0.517398 1.80088
84 6.2625 10.7041 0.531042 5.31558 9.60985 5.76702 1.31542 1.0128 5.45111 0.534382 1.9094
85 6.3375 10.5638 0.574427 5.20621 9.88281 5.17437 1.33713 0.980134 5.65495 0.549636 2.02371
86 6.4125 10.2364 0.617469 5.09639 10.1564 4.23171 1.3553 0.978085 5.86321 0.568236 2.1447
87 6.4875 9.38876 0.657875 4.89932 10.4255 3.76116 1.37183 0.966762 6.0739 0.582822 2.27171
88 6.5625 7.96904 0.692969 4.66587 10.6879 3.75675 1.38872 0.95042 6.28584 0.596961 2.40483
89 6.6375 7.22809 0.725531 4.52308 10.948 3.71195 1.4058 0.932899 6.49866 0.605415 2.54294
90 6.7125 6.85043 0.757094 4.33916 11.2032 3.6018 1.42275 0.975947 6.72635 0.610611 2.6854
91 6.7875 7.09347 0.79051 4.17183 11.4541 3.39923 1.4391 1.02836 6.97167 0.615313 2.83219
92 6.8625 6.70998 0.822823 4.07453 11.7046 3.53926 1.45651 1.13087 7.24744 0.626524 2.98497
93 6.9375 5.58358 0.850302 4.06028 11.9597 3.30357 1.47311 1.18342 7.54236 0.633549 3.14286
94 7.0125 4.39586 0.872406 4.06476 12.2206 3.29515 1.49004 1.25282 7.86136 0.639134 3.3056
95 7.0875 4.44325 0.895229 4.15679 12.4932 3.25258 1.5071 1.30266 8.20019 0.646086 3.47365
96 7.1625 4.08658 0.916667 4.23547 12.7768 3.21788 1.52434 1.34028 8.55622 0.658408 3.64855
97 7.2375 4.53325 0.940948 4.271 13.0688 3.09631 1.54128 1.39518 8.93464 0.671826 3.83077
98 7.3125 5.11513 0.968917 4.3762 13.3743 3.22712 1.5593 1.47814 9.34391 0.679497 4.01891
99 7.3875 5.54378 0.999854 4.48621 13.6939 3.08699 1.57689 1.54305 9.77996 0.688867 4.21358
100 7.4625 6.24327 1.03541 4.49988 14.021 3.11571 1.59501 1.61811 10.2466 0.696019 4.41428
101 7.5375 6.22364 1.07156 4.48634 14.3538 3.21905 1.61411 1.668 10.7373 0.70214 4.62084
102 7.6125 6.18248 1.1082 4.48106 14.6927 3.38056 1.63457 1.68299 11.2423 0.707242 4.83306
103 7.6875 5.65218 1.14235 4.36496 15.0295 3.60691 1.65683 1.68507 11.7579 0.709315 5.05012
104 7.7625 5.46572 1.17603 4.26678 15.3651 4.03748 1.68223 1.71433 12.2928 0.711565 5.27213
105 7.8375 5.67837 1.2117 4.2113 15.7028 4.21877 1.7093 1.71346 12.8378 0.715235 5.49962
106 7.9125 6.15374 1.25109 4.16498 16.0432 4.63625 1.73961 1.712 13.3928 0.721636 5.73356
